kst-26643-455,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-455.xml,['kst-26643-445'],,"[('tekstregel', 4), ('kamer', 4), ('2017', 4), ('rapport', 4), ('tweede', 3), ('http', 2), ('kamerstuk', 2), ('vergaderjaar', 2), ('2', 2), ('titel', 2)]"
kst-33009-13,"BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN EN STAATSSECRETARIS VAN ONDERWIJS, CULTUUR EN WETENSCHAP",2,https://zoek.officielebekendmakingen.nl/kst-33009-13.xml,"['kst-33009-11', 'kst-34300-XIII-163', 'kst-31288-362']",,"[('onderwijs', 30), ('ict', 28), ('digitale', 19), ('ontwikkeling', 12), ('advies', 11), ('kabinet', 10), ('agenda', 10), ('economie', 9), ('belang', 9), ('aandacht', 9)]"
kst-34300-109,VERSLAG VAN EEN SCHRIFTELIJK OVERLEG,2,https://zoek.officielebekendmakingen.nl/kst-34300-X-109.xml,['kst-34300-X-V-88'],,"[('kabinet', 142), ('autonome', 90), ('wapensystemen', 84), ('nadruk', 81), ('cur', 81), ('menselijke', 79), ('controle', 77), ('inzet', 65), ('betekenisvolle', 61), ('leden', 56)]"
kst-31288-545,"BRIEF VAN DE MINISTER EN STAATSSECRETARIS VAN ONDERWIJS, CULTUUR EN WETENSCHAP",2,https://zoek.officielebekendmakingen.nl/kst-31288-545.xml,"['kst-31288-472', 'kst-29338-149', 'kst-31288-431', 'kst-33009-13', 'kst-32034-3']",,"[('data', 125), ('big', 35), ('0', 33), ('we', 27), ('voet', 21), ('open', 21), ('noot', 20), ('onderzoek', 20), ('http', 19), ('onderwijs', 18)]"
kst-32761-78,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN ,2,https://zoek.officielebekendmakingen.nl/kst-32761-78.xml,"['kst-32761-49', 'kst-32761-64', 'kst-22112-1898']",,"[('data', 100), ('big', 49), ('gegevens', 32), ('persoonsgegevens', 27), ('bedrijven', 27), ('profilering', 26), ('gebruik', 26), ('nadruk', 24), ('cur', 24), ('verwerking', 18)]"
kst-33009-10,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-33009-10.xml,"['kst-34000-XIII-39', 'kst-33750-XIII-18', 'kst-31521-88', 'kst-30806-28', 'kst-31305-212', 'kst-22112-GZ', 'kst-24036-409', 'kst-29515-357', 'kst-34000-VII-36']",,"[('regelgeving', 60), ('nieuwe', 35), ('regels', 31), ('ruimte', 23), ('kabinet', 21), ('innovatie', 20), ('nadruk', 19), ('cur', 19), ('ontwikkelingen', 18), ('zoals', 18)]"
kst-32761-49,BRIEF VAN DE MINISTER VAN ECONOMISCHE ZAKEN,2,https://zoek.officielebekendmakingen.nl/kst-32761-49.xml,"['kst-32761-1', 'kst-24095-294', 'kst-32761-10', 'kst-32761-11', 'kst-32761-10', 'kst-32761-11', 'kst-32761-34', 'kst-32761-44', 'kst-32761-46', 'kst-22112-1425']",,"[('persoonsgegevens', 65), ('bescherming', 44), ('privacy', 38), ('bedrijven', 30), ('kabinet', 28), ('gebruik', 28), ('http', 26), ('url', 24), ('online', 23), ('bedrijfsleven', 23)]"
kst-26643-298,BRIEF VAN DE MINISTER EN STAATSSECRETARIS VAN VEILIGHEID EN JUSTITIE EN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES,2,https://zoek.officielebekendmakingen.nl/kst-26643-298.xml,"['kst-33750-E', 'kst-33750-E', 'kst-26643-291', 'kst-31051-5', 'kst-32761-1', 'kst-31051-D', 'kst-33410-15', 'kst-32761-49', 'kst-30977-57', 'kst-26643-211', 'kst-31051-5', 'kst-33750-VI-70', 'kst-33662-1', 'kst-26643-285', 'kst-30977-71', 'kst-33750-VI-55', 'kst-32761-34', 'kst-32761-44', 'kst-32761-46', 'kst-32761-54', 'kst-33750-VI-67', 'kst-33582-1', 'kst-33582-6', 'kst-33750-VI-67', 'kst-31051-D', 'kst-33410-15', 'kst-33542-3', 'kst-26643-282-h1', 'kst-33750-VI-62', 'kst-32398-10', 'kst-32398-G', 'kst-22112-FI', 'kst-22112-FH', 'kst-28036-1']",,"[('0', 170), ('noot', 65), ('voet', 65), ('entry', 59), ('veiligheid', 52), ('extref', 51), ('actief', 51), ('nr', 47), ('persoonsgegevens', 46), ('document', 43)]"
kst-33009-48,BRIEF VAN DE STAATSSECRETARIS VAN ECONOMISCHE ZAKEN EN KLIMAAT,2,https://zoek.officielebekendmakingen.nl/kst-33009-48.xml,"['kst-33009-12', 'kst-33009-47', 'kst-26643-508', 'kst-32827-116', 'kst-32827-122', 'kst-30950-138', 'kst-22112-2420']",,"[('platforms', 14), ('kabinet', 8), ('extref', 8), ('actief', 8), ('kamerstuk', 7), ('cpb', 7), ('noot', 7), ('voet', 7), ('document', 7), ('nr', 6)]"
kst-26643-508,BRIEF VAN DE MINISTER VAN BINNENLANDSE ZAKEN EN KONINKRIJKSRELATIES ,2,https://zoek.officielebekendmakingen.nl/kst-26643-508.xml,"['kst-32827-116', 'kst-32827-122', 'kst-26643-497']",,"[('desinformatie', 18), ('kamer', 13), ('heimelijke', 13), ('politieke', 13), ('nederland', 13), ('democratische', 12), ('statelijke', 11), ('actoren', 10), ('media', 10), ('europese', 10)]"
